age,bin,attri_mort,attri_mort_lower,attri_mort_upper
45,148,0.003891172,0.003344811,0.004380653
50,148,0.005331607,0.004578713,0.006007733
55,148,0.007414844,0.00635965,0.008364861
60,148,0.010869616,0.009308713,0.012278845
65,148,0.015293474,0.013073698,0.017303905
70,148,0.023800113,0.020307603,0.026975469
75,148,0.032871572,0.027983697,0.037336199
80,148,0.045567459,0.038644168,0.051941702
85,148,0.101538142,0.086110948,0.115741892
25,148.5,0.001283713,0.001104893,0.001443255
30,148.5,0.001703859,0.001466091,0.001916107
35,148.5,0.002276439,0.001958476,0.002560428
40,148.5,0.002887059,0.00248347,0.003247889
45,148.5,0.003842523,0.003303164,0.00432567
50,148.5,0.005271905,0.004527673,0.00594017
55,148.5,0.00734577,0.006300718,0.008286542
60,148.5,0.010778598,0.009231218,0.012175456
65,148.5,0.015212155,0.013004797,0.01721111
70,148.5,0.023569293,0.020111577,0.026712662
75,148.5,0.032587145,0.027742797,0.037011553
80,148.5,0.045225317,0.03835557,0.051549658
85,148.5,0.100775965,0.085468048,0.114868547
25,149,0.001309257,0.001126939,0.001471896
30,149,0.001741999,0.001498991,0.001958896
35,149,0.002321374,0.001997244,0.002610833
40,149,0.002936269,0.002525936,0.003303078
45,149,0.003897764,0.003350828,0.004387634
50,149,0.005340704,0.004587,0.00601739
55,149,0.007427597,0.006371232,0.008378435
60,149,0.010888477,0.00932579,0.012298983
65,149,0.015320282,0.01309788,0.017332625
70,149,0.023842327,0.020345535,0.027020877
75,149,0.032930705,0.028036555,0.037400124
80,149,0.045651406,0.038718594,0.052033197
85,149,0.101725203,0.08627679,0.115945771
25,149.5,0.001271889,0.001094834,0.001429813
30,149.5,0.001685749,0.001450666,0.001895546
35,149.5,0.002255694,0.001940838,0.002536834
40,149.5,0.002865213,0.002464941,0.003222983
45,149.5,0.003819356,0.003283594,0.004299156
50,149.5,0.005244199,0.004504344,0.005908365
55,149.5,0.007315319,0.006275241,0.008251388
60,149.5,0.010739955,0.009199033,0.012130647
65,149.5,0.015184801,0.012982674,0.017178558
70,149.5,0.023467232,0.020026376,0.026594591
75,149.5,0.032466498,0.027642568,0.036871325
80,149.5,0.045089406,0.03824352,0.05139058
85,149.5,0.100473238,0.085218471,0.114514216
25,150,0.00131155,0.001129041,0.001474315
30,150,0.001745055,0.001501789,0.001962122
35,150,0.002325453,0.002000978,0.00261514
40,150,0.002941441,0.002530667,0.003308545
45,150,0.00390467,0.003357133,0.004394946
50,150,0.005350234,0.004595679,0.006027503
55,150,0.007440957,0.006383369,0.008392653
60,150,0.010908237,0.009343684,0.012320076
65,150,0.015348367,0.013123216,0.017362712
70,150,0.023886555,0.020385258,0.027068446
75,150,0.032992662,0.028091947,0.037467089
80,150,0.045739372,0.038796561,0.052129051
85,150,0.101921218,0.086450525,0.116159365
25,150.5,0.001312598,0.001130001,0.00147542
30,150.5,0.001746452,0.001503069,0.001963597
35,150.5,0.002327318,0.002002684,0.002617109
40,150.5,0.002943806,0.002532831,0.003311044
45,150.5,0.003907827,0.003360016,0.004398288
50,150.5,0.005354591,0.004599649,0.006032126
55,150.5,0.007447066,0.006388918,0.008399154
60,150.5,0.010917273,0.009351868,0.01232972
65,150.5,0.015361211,0.01313481,0.017376464
70,150.5,0.023906782,0.02040344,0.027090202
75,150.5,0.033020999,0.028117283,0.037497703
80,150.5,0.045779608,0.038832271,0.052172897
85,150.5,0.102010875,0.086530098,0.116257065
25,151,0.001313726,0.001131036,0.00147661
30,151,0.001747956,0.001504446,0.001965183
35,151,0.002329324,0.002004522,0.002619227
40,151,0.002946351,0.002535159,0.003313733
45,151,0.003911224,0.00336312,0.004401884
50,151,0.00535928,0.004603921,0.006037102
55,151,0.00745364,0.006394891,0.008406148
60,151,0.010926996,0.009360674,0.012340095
65,151,0.015375032,0.01314728,0.017391267
70,151,0.023928548,0.020423009,0.027113602
75,151,0.033051493,0.028144557,0.037530656
80,151,0.045822908,0.03887064,0.052220073
85,151,0.10210736,0.086615597,0.116362189
25,151.5,0.001314653,0.001131886,0.001477587
30,151.5,0.001749192,0.001505579,0.001966487
35,151.5,0.002330974,0.002006033,0.002620968
40,151.5,0.002948443,0.002537074,0.003315943
45,151.5,0.003914017,0.003365672,0.00440484
50,151.5,0.005363135,0.004607435,0.006041192
55,151.5,0.007459044,0.006399802,0.008411898
60,151.5,0.010934989,0.009367913,0.012348625
65,151.5,0.015386395,0.013157531,0.017403436
70,151.5,0.023946443,0.020439084,0.027132846
75,151.5,0.033076564,0.02816698,0.037557743
80,151.5,0.04585851,0.038902216,0.052258872
85,151.5,0.102186694,0.086685956,0.116448644
25,152,0.001315862,0.001132995,0.001478862
30,152,0.001750803,0.001507056,0.001968187
35,152,0.002333125,0.002008003,0.002623238
40,152,0.002951171,0.00253957,0.003318824
45,152,0.003917659,0.003368998,0.004408694
50,152,0.005368161,0.004612015,0.006046523
55,152,0.007466091,0.006406207,0.008419393
60,152,0.010945413,0.009377357,0.012359744
65,152,0.015401212,0.013170908,0.017419304
70,152,0.02396978,0.020460066,0.027157934
75,152,0.03310926,0.028196225,0.037593064
80,152,0.045904942,0.038943397,0.052309441
85,152,0.102290158,0.086777721,0.116561328
25,152.5,0.001316897,0.001133943,0.001479952
30,152.5,0.001752182,0.001508319,0.00196964
35,152.5,0.002334964,0.002009688,0.00262518
40,152.5,0.002953504,0.002541706,0.003321288
45,152.5,0.003920774,0.003371844,0.004411988
50,152.5,0.00537246,0.004615934,0.006051082
55,152.5,0.007472119,0.006411688,0.008425802
60,152.5,0.010954329,0.009385438,0.012369254
65,152.5,0.015413886,0.013182352,0.017432866
70,152.5,0.023989741,0.020478017,0.02717939
75,152.5,0.033137228,0.02822124,0.037623271
80,152.5,0.045944662,0.038978632,0.052352704
85,152.5,0.102378665,0.086856235,0.11665773
25,153,0.001317849,0.001134816,0.001480956
30,153,0.001753451,0.001509483,0.001970979
35,153,0.002336659,0.00201124,0.002626967
40,153,0.002955653,0.002543674,0.003323556
45,153,0.003923643,0.003374466,0.004415025
50,153,0.00537642,0.004619544,0.006055281
55,153,0.007477671,0.006416734,0.008431707
60,153,0.010962541,0.00939288,0.012378015
65,153,0.01542556,0.01319289,0.017445363
70,153,0.024008128,0.020494546,0.027199148
75,153,0.03316299,0.02824428,0.037651095
80,153,0.045981251,0.039011084,0.052392559
85,153,0.102460198,0.086928548,0.116746539
25,153.5,0.001319169,0.001136027,0.001482347
30,153.5,0.00175521,0.001511095,0.001972834
35,153.5,0.002339006,0.002013392,0.002629444
40,153.5,0.00295863,0.0025464,0.003326701
45,153.5,0.003927618,0.003378099,0.00441923
50,153.5,0.005381906,0.004624546,0.006061099
55,153.5,0.007485363,0.006423727,0.008439886
60,153.5,0.01097392,0.009403191,0.01239015
65,153.5,0.015441737,0.013207496,0.017462678
70,153.5,0.024033608,0.020517462,0.027226535
75,153.5,0.033198692,0.028276229,0.037689655
80,153.5,0.04603196,0.039056088,0.05244778
85,153.5,0.102573192,0.087028831,0.116869588
25,154,0.001320009,0.001136798,0.001483232
30,154,0.00175633,0.001512122,0.001974015
35,154,0.002340501,0.002014762,0.002631021
40,154,0.002960526,0.002548136,0.003328702
45,154,0.003930149,0.003380412,0.004421906
50,154,0.0053854,0.004627732,0.006064803
55,154,0.007490262,0.006428183,0.008445092
60,154,0.010981167,0.009409759,0.012397876
65,154,0.015452039,0.013216805,0.017473698
70,154,0.024049835,0.020532055,0.02724397
75,154,0.03322143,0.028296578,0.037714206
80,154,0.046064256,0.039084743,0.052482942
85,154,0.102645158,0.087092683,0.11694794
25,154.5,0.001321158,0.001137852,0.001484442
30,154.5,0.001757862,0.001513526,0.001975629
35,154.5,0.002342545,0.002016634,0.002633177
40,154.5,0.002963118,0.00255051,0.003331438
45,154.5,0.00393361,0.003383576,0.004425567
50,154.5,0.005390177,0.004632089,0.006069866
55,154.5,0.00749696,0.006434275,0.008452214
60,154.5,0.010991075,0.009418744,0.012408442
65,154.5,0.015466124,0.013229524,0.017488772
70,154.5,0.024072021,0.020552,0.027267806
75,154.5,0.033252518,0.028324401,0.037747776
80,154.5,0.046108416,0.039123918,0.052531026
85,154.5,0.10274356,0.087179976,0.117055085
25,155,0.001322235,0.001138841,0.001485577
30,155,0.001759297,0.001514843,0.001977142
35,155,0.002344461,0.002018391,0.002635197
40,155,0.002965548,0.002552735,0.003334003
45,155,0.003936855,0.003386543,0.004428997
50,155,0.005394655,0.004636174,0.006074613
55,155,0.00750324,0.006439985,0.008458888
60,155,0.011000365,0.009427166,0.012418349
65,155,0.015479332,0.013241452,0.017502905
70,155,0.024092826,0.020570728,0.027290163
75,155,0.033281672,0.028350496,0.037779257
80,155,0.046149831,0.03916069,0.052576101
85,155,0.102835846,0.087261916,0.117155528
25,155.5,0.001323187,0.001139715,0.00148658
30,155.5,0.001760567,0.001516007,0.00197848
35,155.5,0.002346155,0.002019944,0.002636984
40,155.5,0.002967697,0.002554703,0.00333627
45,155.5,0.003939724,0.003389166,0.00443203
50,155.5,0.005398615,0.004639787,0.006078811
55,155.5,0.007508792,0.006445038,0.008464789
60,155.5,0.011008579,0.009434612,0.012427103
65,155.5,0.015491009,0.013252006,0.017515399
70,155.5,0.024111221,0.020587265,0.027309921
75,155.5,0.03330745,0.028373563,0.037807082
80,155.5,0.046186451,0.039193178,0.052615964
85,155.5,0.102917445,0.087334307,0.117244354
25,156,0.00132403,0.001140488,0.001487468
30,156,0.00176169,0.001517038,0.001979664
35,156,0.002347655,0.002021319,0.002638565
40,156,0.002969599,0.002556446,0.003338278
45,156,0.003942263,0.003391489,0.004434716
50,156,0.00540212,0.004642985,0.006082525
55,156,0.007513707,0.006449511,0.008470012
60,156,0.01101585,0.009441205,0.012434852
65,156,0.015501346,0.013261342,0.017526457
70,156,0.024127505,0.02060192,0.027327411
75,156,0.03333027,0.028393991,0.037831704
80,156,0.04621887,0.039221949,0.052651258
85,156,0.102989686,0.087398418,0.117322999
25,156.5,0.001325067,0.001141439,0.001488559
30,156.5,0.001763072,0.001518305,0.00198112
35,156.5,0.002349499,0.00202301,0.002640508
40,156.5,0.002971937,0.002558589,0.003340745
45,156.5,0.003945385,0.003394344,0.004438016
50,156.5,0.00540643,0.004646917,0.006087091
55,156.5,0.007519751,0.006455007,0.008476432
60,156.5,0.01102479,0.009449315,0.012444381
65,156.5,0.015514057,0.01327283,0.017540053
70,156.5,0.024147528,0.020619942,0.027348913
75,156.5,0.03335833,0.028419122,0.037861998
80,156.5,0.046258738,0.039257339,0.052694662
85,156.5,0.103078522,0.087477278,0.117419716
25,157,0.001326119,0.001142405,0.001489667
30,157,0.001764474,0.001519592,0.001982597
35,157,0.00235137,0.002024726,0.002642481
40,157,0.002974311,0.002560764,0.003343249
45,157,0.003948555,0.003397243,0.004441366
50,157,0.005410805,0.004650909,0.006091727
55,157,0.007525886,0.00646059,0.00848295
60,157,0.011033866,0.009457547,0.012454055
65,157,0.015526962,0.013284486,0.017553852
70,157,0.024167858,0.020638227,0.027370746
75,157,0.033386822,0.028444621,0.037892743
80,157,0.046299219,0.039293262,0.052738709
85,157,0.103168726,0.087557326,0.117517866
25,157.5,0.001327244,0.001143438,0.001490852
30,157.5,0.001765974,0.001520968,0.001984177
35,157.5,0.002353372,0.002026562,0.00264459
40,157.5,0.00297685,0.002563091,0.003345926
45,157.5,0.003951944,0.003400343,0.004444947
50,157.5,0.005415484,0.004655179,0.006096682
55,157.5,0.007532447,0.006466562,0.008489919
60,157.5,0.011043573,0.009466354,0.012464396
65,157.5,0.015540763,0.01329696,0.017568608
70,157.5,0.024189599,0.020657794,0.02739409
75,157.5,0.033417292,0.028471916,0.037925625
80,157.5,0.046342513,0.039331719,0.052785825
85,157.5,0.1032652,0.087643019,0.117622855
25,158,0.001328201,0.001144318,0.001491859
30,158,0.00176725,0.001522139,0.001985521
35,158,0.002355075,0.002028125,0.002646386
40,158,0.00297901,0.002565071,0.003348205
45,158,0.003954829,0.003402983,0.004447996
50,158,0.005419466,0.004658813,0.006100902
55,158,0.007538031,0.006471642,0.008495852
60,158,0.011051834,0.009473849,0.012473199
65,158,0.015552509,0.013307586,0.017581172
70,158,0.024208105,0.02067446,0.027413961
75,158,0.033443229,0.02849514,0.037953612
80,158,0.046379368,0.03936443,0.052825923
85,158,0.103347323,0.08771591,0.117712206
25,158.5,0.001329091,0.001145135,0.001492796
30,158.5,0.001768436,0.001523228,0.00198677
35,158.5,0.002356659,0.002029577,0.002648054
40,158.5,0.002981019,0.002566912,0.003350323
45,158.5,0.003957511,0.003405437,0.00445083
50,158.5,0.005423168,0.004662192,0.006104822
55,158.5,0.007543223,0.006476371,0.008501365
60,158.5,0.011059516,0.009480816,0.012481382
65,158.5,0.015563432,0.013317457,0.01759285
70,158.5,0.024225313,0.020689953,0.027432431
75,158.5,0.033467347,0.028516751,0.037979638
80,158.5,0.04641364,0.039394882,0.052863201
85,158.5,0.103423692,0.087783766,0.117795273
25,159,0.001330013,0.001145982,0.001493766
30,159,0.001769665,0.001524356,0.001988064
35,159,0.002358299,0.002031082,0.002649782
40,159,0.002983098,0.002568819,0.003352516
45,159,0.003960288,0.003407978,0.004453763
50,159,0.005427001,0.004665692,0.006108882
55,159,0.007548599,0.006481263,0.008507074
60,159,0.011067469,0.009488035,0.012489854
65,159,0.01557474,0.013327672,0.017604936
70,159,0.024243129,0.02070598,0.027451558
75,159,0.033492319,0.028539109,0.038006575
80,159,0.046449127,0.039426389,0.052901824
85,159,0.103502766,0.087853974,0.117881337
25,159.5,0.00133087,0.001146769,0.001494668
30,159.5,0.001770808,0.001525405,0.001989268
35,159.5,0.002359824,0.002032481,0.002651388
40,159.5,0.002985033,0.002570592,0.003354556
45,159.5,0.003962871,0.003410344,0.004456491
50,159.5,0.005430567,0.004668947,0.006112658
55,159.5,0.007553599,0.006485815,0.008512385
60,159.5,0.011074868,0.009494748,0.012497736
65,159.5,0.01558526,0.01333719,0.01761618
70,159.5,0.024259703,0.020720906,0.027469345
75,159.5,0.03351555,0.028559929,0.038031642
80,159.5,0.046482142,0.039455712,0.052937747
85,159.5,0.103576334,0.087919314,0.117961383
25,160,0.001332489,0.001148256,0.001496371
30,160,0.001772964,0.001527385,0.001991538
35,160,0.002362703,0.002035123,0.00265442
40,160,0.002988684,0.002573942,0.003358404
45,160,0.003967747,0.003414804,0.004461641
50,160,0.005437298,0.004675095,0.006119784
55,160,0.007563038,0.006494412,0.008522404
60,160,0.011088833,0.009507426,0.012512605
65,160,0.015605119,0.013355152,0.017637407
70,160,0.024290991,0.020749088,0.027502929
75,160,0.033559406,0.02859919,0.038078937
80,160,0.046544471,0.039511051,0.053005537
85,160,0.103715222,0.088042627,0.11811244
25,160.5,0.001333067,0.001148787,0.001496979
30,160.5,0.001773735,0.001528093,0.00199235
35,160.5,0.002363731,0.002036068,0.002655504
40,160.5,0.002989989,0.002575139,0.00335978
45,160.5,0.003969489,0.0034164,0.004463481
50,160.5,0.005439703,0.00467729,0.006122329
55,160.5,0.007566412,0.006497483,0.008525986
60,160.5,0.011093825,0.009511955,0.012517922
65,160.5,0.015612217,0.013361568,0.017644994
70,160.5,0.024302176,0.02075915,0.027514924
75,160.5,0.033575084,0.028613243,0.038095839
80,160.5,0.046566753,0.039530858,0.053029763
85,160.5,0.103764874,0.088086761,0.118166423
25,161.5,0.001334981,0.001150546,0.001498992
30,161.5,0.001776287,0.001530437,0.001995035
35,161.5,0.002367137,0.002039194,0.00265909
40,161.5,0.002994308,0.002579101,0.003364332
45,161.5,0.003975257,0.003421681,0.00446957
50,161.5,0.005447666,0.004684563,0.006130757
55,161.5,0.007577579,0.006507655,0.008537837
60,161.5,0.011110348,0.009526959,0.012535513
65,161.5,0.015635714,0.013382817,0.017670098
70,161.5,0.024339198,0.020792497,0.027554654
75,161.5,0.033626981,0.028659765,0.038151804
80,161.5,0.046640518,0.039596384,0.053109976
85,161.5,0.103929245,0.088232773,0.118345162
25,162,0.001336308,0.001151766,0.001500387
30,162,0.001778055,0.001532061,0.001996895
35,162,0.002369497,0.002041361,0.002661575
40,162,0.002997302,0.002581846,0.003367486
45,162,0.003979254,0.003425342,0.00447379
50,162,0.005453184,0.004689605,0.006136598
55,162,0.007585319,0.006514704,0.00854605
60,162,0.0111218,0.009537358,0.012547705
65,162,0.015652,0.013397544,0.0176875
70,162,0.02436486,0.020815623,0.027582182
75,162,0.033662955,0.028692,0.038190584
80,162,0.046691655,0.039641826,0.053165576
85,162,0.104043194,0.088334033,0.118469055
25,164,0.001339854,0.001155026,0.001504116
30,164,0.001782782,0.001536405,0.002001868
35,164,0.002375807,0.002047157,0.002668215
40,164,0.003005305,0.002589191,0.003375916
45,164,0.003989942,0.003435134,0.004485069
50,164,0.005467939,0.004703089,0.006152207
55,164,0.007606014,0.006533561,0.008568007
60,164,0.011152422,0.009565168,0.012580292
65,164,0.015695548,0.013436952,0.017734011
70,164,0.024433484,0.020877457,0.02765578
75,164,0.033759163,0.02877823,0.038294283
80,164,0.046828429,0.03976342,0.053314276
85,164,0.104347967,0.088604981,0.118800405
25,164.5,0.001340774,0.001155873,0.001505083
30,164.5,0.001784009,0.001537533,0.002003159
35,164.5,0.002377444,0.002048661,0.002669939
40,164.5,0.003007382,0.002591099,0.003378103
45,164.5,0.003992715,0.003437674,0.004487997
50,164.5,0.005471769,0.004706589,0.006156257
55,164.5,0.007611385,0.006538459,0.008573702
60,164.5,0.011160371,0.009572393,0.012588748
65,164.5,0.015706853,0.013447186,0.017746082
70,164.5,0.024451298,0.0208935,0.027674874
75,164.5,0.033784139,0.028800635,0.038321218
80,164.5,0.046863941,0.039794959,0.053352873
85,164.5,0.104427099,0.088675258,0.118886411
25,165.5,0.001342236,0.001157218,0.001506619
30,165.5,0.001785958,0.001539324,0.002005207
35,165.5,0.002380045,0.002051051,0.002672674
40,165.5,0.003010681,0.002594128,0.003381576
45,165.5,0.003997121,0.003441713,0.004492645
50,165.5,0.005477851,0.004712148,0.00616269
55,165.5,0.007619917,0.006546233,0.008582751
60,165.5,0.011172996,0.009583866,0.012602182
65,165.5,0.015724808,0.013463442,0.01776525
70,165.5,0.024479595,0.020919014,0.027705212
75,165.5,0.033823813,0.028836204,0.038363962
80,165.5,0.046920353,0.039845136,0.053414159
85,165.5,0.104552801,0.08878707,0.119022974
25,166,0.001343324,0.001158218,0.001507762
30,166,0.001787408,0.001540657,0.002006731
