year,age,cause,lossvsl_percapita_mean,lossvsl_percapita_lower,lossvsl_percapita_upper,lossvsly_percapita_mean,lossvsly_percapita_lower,lossvsly_percapita_upper,lossvslage_percapita_mean,lossvslage_percapita_lower,lossvslage_percapita_upper,lossvslyage_percapita_mean,lossvslyage_percapita_lower,lossvslyage_percapita_upper
2007,50,Stroke,71.09369712,29.66133598,123.9894721,57.24332692,23.93081511,99.64690645,51.77404296,21.69305591,89.94857737,57.8477829,23.95480943,101.8607385
2008,50,Stroke,73.8292353,31.05774489,127.749076,59.37771106,25.0317162,102.5354481,53.62508507,22.64464152,92.45514654,59.87383871,24.99264269,104.5727716
2009,50,Stroke,71.14476841,29.72878858,123.5545803,57.57526812,24.11158505,99.78686159,51.94978161,21.80752981,89.84141671,57.67531945,23.97469459,101.0887343
2010,50,Stroke,68.47800805,28.34957746,120.050186,55.80372436,23.17248001,97.5714525,51.27607979,21.34385207,89.44702674,57.04022726,23.46635005,100.7870013
2011,50,Stroke,61.33993199,25.22617441,108.2301075,49.93984212,20.59475206,87.9061265,45.85448851,18.95654281,80.51674969,51.03380746,20.85220628,90.75002931
2012,50,Stroke,64.56416457,26.42609053,114.3626482,52.44209629,21.52112646,92.66230059,48.03918836,19.75863826,84.70967547,53.33223691,21.68500019,95.26540421
2013,50,Stroke,63.67972161,26.03325723,112.8359933,51.92362748,21.27686312,91.80503544,47.56617918,19.54246845,83.90029975,52.79297955,21.4362364,94.24315985
2014,50,Stroke,60.648676,24.54745887,108.3781171,49.71922117,20.17780125,88.6362501,45.75198451,18.61578084,81.3712529,50.66989232,20.38274312,91.20037064
2015,50,Stroke,66.90127598,27.11225473,119.2057438,55.26521554,22.44698015,98.30209849,50.86272633,20.7070848,90.26762326,56.20640496,22.60170261,101.1337475
2016,50,Stroke,61.32398284,24.51502523,110.4777468,50.75031615,20.33334069,91.27218973,46.66878237,18.73913456,83.76580403,51.52113485,20.39259759,93.72983257
2000,55,Stroke,126.8629534,52.18942638,223.5135596,92.81511599,38.25175521,163.2751566,105.1397538,43.46569303,184.4882523,92.58524123,37.61153309,164.9468356
2001,55,Stroke,123.6734181,50.8005619,217.9379563,90.75621382,37.35830663,159.6468267,102.8959432,42.50244727,180.498668,90.32465306,36.74841508,161.0566852
2002,55,Stroke,124.9929317,51.79132832,218.3789766,91.99741944,38.19791508,160.4576604,104.9224567,43.71804771,182.496419,92.19691985,37.88545094,162.5339813
2003,55,Stroke,126.4764326,52.83689648,219.3657438,93.23929015,39.01807475,161.5176601,106.1924952,44.57172254,183.4544188,93.25836153,38.65539245,163.3375565
2004,55,Stroke,120.4896496,50.02310551,210.4066363,88.99544604,37.00239529,155.2240498,100.7134185,41.99460385,175.2176644,88.17714905,36.28752801,155.6021535
2005,55,Stroke,125.6920866,52.80208578,217.4772564,92.72253911,39.02590028,160.1819512,108.8137163,45.92973001,187.4762097,95.26933767,39.60253487,166.2757659
2006,55,Stroke,127.0317458,53.60850075,219.2476867,93.7789842,39.66754578,161.4948836,110.6228973,46.89425671,190.1608129,96.85468435,40.56958951,168.5660233
2007,55,Stroke,114.8723923,48.03448988,199.653511,84.51217901,35.41686869,146.5968031,98.95045611,41.54683898,171.3587001,86.59006858,35.84035095,152.3779536
2008,55,Stroke,120.1471914,50.52793068,206.9447548,88.31505303,37.23053196,151.8285394,103.3008573,43.59964803,177.3836354,90.1372671,37.54729382,157.1620824
2009,55,Stroke,115.5396054,48.34761543,199.8308086,85.56930964,35.89775769,147.7076163,99.80196754,41.94624603,171.9856085,86.91141266,36.04395312,152.0604159
2010,55,Stroke,110.5979438,45.83399943,192.8032355,82.55062887,34.32251399,143.5529904,98.07598454,40.84636284,170.2580968,85.44098548,35.12738766,150.6408898
2011,55,Stroke,99.08716483,40.8078661,173.7350463,73.84275349,30.49869582,129.1915091,87.80635574,36.32800021,153.3577992,76.28015263,31.1704752,135.534526
2012,55,Stroke,103.8375585,42.62992867,182.7882998,77.20545029,31.78043466,135.6125169,91.5188556,37.74241838,160.4854236,79.52785556,32.26410687,141.5548868
2013,55,Stroke,102.5284455,42.02569941,180.7598417,76.56524498,31.45561329,134.7335248,90.69151085,37.33921705,159.2846737,78.61735616,31.94392929,140.3550439
2014,55,Stroke,97.4338631,39.60823511,173.3159315,73.20389422,29.83567232,129.9397467,87.10758796,35.57138961,154.3428653,75.46845844,30.43127944,135.6951432
2015,55,Stroke,107.7696857,43.87508849,190.8210649,81.72616229,33.33941601,144.5134495,97.10431386,39.6809856,171.3965953,84.14911439,33.87130537,150.8022886
2016,55,Stroke,98.88401172,39.78541361,176.7820233,75.16715711,30.30309426,134.2000861,89.22360871,36.02715924,159.0294367,77.2477702,30.68020868,139.826458
2000,60,Stroke,224.6409808,92.32666772,394.1324194,145.7563681,60.03741228,255.2564142,153.9643846,63.59439895,269.0286657,133.9704958,54.23173807,238.9702266
2001,60,Stroke,219.7417521,90.2548445,386.3704603,143.0284581,58.89300976,250.9613184,150.7782475,62.26552882,263.899949,130.8805331,52.99259981,234.3842339
2002,60,Stroke,219.9616003,90.93928176,384.0320028,143.9560266,59.67157369,250.8406692,152.7929996,63.5308305,265.5380727,132.8772725,54.17228649,235.5617315
2003,60,Stroke,225.7381885,94.0965786,391.4016449,147.683686,61.6892612,255.6447637,157.1059825,65.79677002,271.3109711,136.3744396,56.0620598,240.1024029
2004,60,Stroke,216.4693786,89.75129977,377.5213327,141.8565084,58.94036815,246.9883434,149.9074648,62.43687862,260.4406416,129.7840401,52.99192875,230.0729197
2005,60,Stroke,222.3927266,93.343916,383.4554359,145.91721,61.3998904,251.1371483,159.539372,67.30277453,273.8962941,138.147562,57.11652658,241.455762
2006,60,Stroke,221.3541778,93.34658645,380.1963921,145.5813556,61.56816999,249.4437834,160.5644864,68.01608019,274.7177797,138.6822747,57.73501246,241.4214096
2007,60,Stroke,197.5174687,82.41025038,341.4480251,129.587999,54.21926995,223.5176005,141.8816428,59.46129759,244.3851049,122.6218068,50.39773779,216.5309782
2008,60,Stroke,206.0030512,86.54670105,353.6611621,135.173006,56.9671799,231.5320934,147.7708096,62.33393703,252.9203321,127.22701,52.79675978,223.0783266
2009,60,Stroke,198.2190213,82.80703937,342.5248811,131.2988393,55.02798369,226.3492442,142.7933431,59.92685401,245.8761458,122.8189421,50.66227195,216.0960688
2010,60,Stroke,190.739436,78.9719445,332.2446885,127.3449497,52.94733877,221.1024686,141.1842024,58.76670249,244.8813645,121.5562306,49.69011822,215.1995726
2011,60,Stroke,171.7088812,70.61480912,300.7640779,114.4145607,47.2316865,199.8390711,126.7122785,52.36600199,221.0707306,108.8885302,44.23882338,194.5419063
2012,60,Stroke,180.7357904,74.1095648,317.4061223,120.1584124,49.43263522,210.4717943,132.9564993,54.76608202,232.5991551,113.8620271,46.05587478,203.7457893
2013,60,Stroke,178.2158115,73.17073478,313.3186311,119.268242,49.10214903,209.2183297,131.6768771,54.29983419,230.6310674,112.6785095,45.6358834,201.9377375
2014,60,Stroke,167.7529072,68.40397775,297.9721234,113.0808935,46.2541454,200.3295149,125.5358658,51.42805105,222.1189278,107.3136611,43.1900625,193.5266301
2015,60,Stroke,186.1529002,76.08322943,329.07501,126.7906336,51.9454953,223.7109803,140.2260143,57.52033424,247.0930915,120.0081362,48.29068955,216.4471752
2016,60,Stroke,170.5156662,68.76929233,304.6035253,116.5016881,47.10668823,207.7192734,129.0954152,52.24542535,229.9741915,110.0937178,43.66386957,200.4071783
2000,65,Stroke,349.3718238,142.5560624,614.0985745,199.8953103,81.8219817,350.4482434,175.4963014,71.9956124,307.2623229,165.1746022,66.02627858,296.4698308
2001,65,Stroke,338.5959643,138.0211684,595.7683483,194.6726833,79.62703873,341.5469979,170.1021114,69.77027627,297.8951277,161.1306563,64.40445509,287.9855983
2002,65,Stroke,340.0767701,139.7534696,594.534437,196.5841675,81.04560273,342.7690568,173.5285729,71.73294665,301.9541445,163.503342,66.0153689,291.3973503
2003,65,Stroke,349.4470432,144.6626862,606.541861,201.9795467,83.8558199,349.7219596,178.2300548,74.16994879,308.0066641,168.1098725,68.31321781,298.4765213
2004,65,Stroke,329.8203951,135.9525867,576.2344759,191.6469033,79.19836509,334.0602891,167.9533188,69.55211572,292.1958903,157.4198215,63.70211264,281.0039585
2005,65,Stroke,338.1070516,141.0046714,584.5319886,196.3378967,82.10964182,338.5421591,179.2665108,75.14296869,308.4970784,168.1551939,69.03886149,296.1484414
2006,65,Stroke,338.2621724,141.7528445,582.335839,196.6993045,82.71299732,337.5854953,180.380765,75.95408591,309.2526103,169.3914831,69.86297643,296.7504361
2007,65,Stroke,303.8251877,126.3467369,527.3952419,176.1351089,73.47438067,304.8750018,160.699428,67.12765147,277.837241,150.5736633,61.53801722,266.5171432
2008,65,Stroke,319.5053252,133.5261988,550.4412393,185.2505536,77.69446668,318.1847819,168.5366996,70.71597222,289.3454553,157.8128159,64.65309511,278.1751584
2009,65,Stroke,307.2768966,127.7175902,531.677028,180.0406198,75.09750465,310.5827647,162.7375596,67.94826906,280.5204904,152.0456048,62.04009776,269.0357886
2010,65,Stroke,295.0084796,121.7630521,514.8145064,174.1378958,72.19269924,302.7489158,160.7859517,66.69928818,279.3635354,150.1150302,60.80575129,266.5934487
2011,65,Stroke,264.4145125,108.4934573,463.7377157,155.8119807,64.18045344,272.3666672,143.6845286,59.23536548,250.9712306,134.0052296,54.05718414,240.3593674
2012,65,Stroke,276.8065584,113.0488626,486.3929053,162.7611305,66.72718842,285.1455055,149.8771326,61.48838629,262.3879224,139.5820562,55.99751029,251.3811466
2013,65,Stroke,272.898036,111.2774448,479.7040627,161.6320285,66.11662479,283.4385598,148.5474389,60.8421963,260.226233,138.0283785,55.31890003,248.3667493
2014,65,Stroke,258.821356,104.7027964,458.4957373,154.4693861,62.71453604,272.9322119,142.4720384,57.91321513,251.49213,132.3128472,52.85732437,239.7607679
2015,65,Stroke,286.9404607,116.022758,507.6439703,173.3722494,70.33467001,306.0880034,159.6570012,64.79584735,281.7054389,147.8129714,58.75070878,269.2846739
2016,65,Stroke,263.524351,105.5066291,470.1050551,159.8606727,64.20932783,284.6164389,146.9495334,59.04646884,261.5228475,135.7634514,53.4053975,249.5349382
2000,70,Stroke,541.9318351,224.808629,944.8391998,266.3497562,110.8514199,463.2573659,221.0429411,92.18817466,383.7197147,203.0033665,82.01003086,364.3382579
2001,70,Stroke,519.4978389,215.5523093,905.5566875,257.2666247,107.0977511,447.2637275,213.3866426,89.04865405,370.1781872,196.581897,79.51168858,351.5229721
2002,70,Stroke,524.3991024,219.1249046,907.773208,261.2633588,109.4792681,451.1960529,218.7024021,91.90786547,376.8302505,201.1209653,82.04886051,355.2486818
2003,70,Stroke,542.7886597,228.5601287,934.9463738,270.2930275,114.0865968,464.5038262,225.9142166,95.59290651,387.4934207,207.1883663,85.84347369,365.068746
2004,70,Stroke,511.6636491,213.9781677,887.1135889,255.8746998,107.2723808,442.5714393,212.684371,89.34389142,367.3597122,195.4423441,79.5653364,343.0474412
2005,70,Stroke,525.8345909,222.5056648,904.0345916,262.3259255,111.3321162,449.8262056,226.6333105,96.38838705,387.9207299,207.4355207,85.81340033,364.8449703
2006,70,Stroke,527.3146529,223.9342026,901.89669,263.5555087,112.3229972,449.3212338,229.8150269,98.03400192,391.5023587,209.7354591,87.36922326,367.017915
2007,70,Stroke,469.5546522,197.6655303,809.0590686,233.8936853,98.78797136,401.7169631,202.639505,85.67008419,347.8164847,185.081955,76.45662685,326.9590939
2008,70,Stroke,493.5053432,208.4769727,845.9870447,246.0455178,104.3601783,420.3513812,212.6415206,90.18656587,363.2788304,194.51076,80.38609768,341.2702084
2009,70,Stroke,475.425696,199.928907,816.9515665,239.7970115,101.2458724,410.7304662,205.5830888,86.8570637,351.8987181,187.2119799,77.19432049,329.1889315
2010,70,Stroke,458.0203268,191.1914871,793.3226209,232.5998463,97.59967324,401.1443149,202.9421314,85.17326649,349.9183934,185.0900766,75.92377291,329.9720739
2011,70,Stroke,408.6851741,169.6338071,711.9791069,207.2509448,86.40310376,359.7042969,181.2171251,75.59118511,314.3465349,165.4334032,67.31532555,296.333526
2012,70,Stroke,428.7253535,177.352372,750.2077591,216.9358485,90.11298433,378.2293862,189.1692169,78.62719886,329.6721141,171.8547682,69.76534697,309.4594551
2013,70,Stroke,422.7340977,174.7665794,739.7748995,215.8624999,89.5303745,376.7294789,187.5616165,77.89719076,327.0374559,170.5397571,69.14200261,306.5193013
2014,70,Stroke,400.5692449,164.8794651,705.5389129,206.3345839,85.22842514,362.3569039,180.1209434,74.51608679,316.050638,163.2965698,66.06777663,295.7504042
2015,70,Stroke,440.6561235,181.08029,774.6699074,230.1433964,94.8896668,403.6172071,200.2876419,82.65609856,350.9779864,181.3355874,72.75642517,330.104034
2016,70,Stroke,402.2092526,162.7894176,713.6232902,211.0259565,85.75745815,373.5335805,183.5873797,74.64007201,324.7567082,166.1576866,65.47764579,304.8668601
2000,75,Stroke,820.8638729,343.8573749,1424.372677,333.5207869,140.1465929,577.2990927,220.2656144,92.6643245,380.8875515,230.2253002,92.95299553,413.5378165
2001,75,Stroke,782.9336669,328.2395062,1359.240058,320.8906601,134.9442345,555.666989,211.9399003,89.27246531,366.4939555,222.1845645,90.37346936,402.7534372
2002,75,Stroke,784.4426554,331.4033844,1350.755697,324.5731627,137.4375885,557.8343977,214.858821,91.20903939,368.5046415,226.1113556,94.14643313,406.0153331
2003,75,Stroke,809.410258,343.4232249,1384.021974,335.4122709,142.5906669,572.6820067,223.1592956,95.05033414,380.3498844,235.041387,97.65735673,416.7996347
2004,75,Stroke,757.6228817,319.1907483,1304.108154,315.8311077,133.3568639,542.8126299,207.6689377,87.831944,356.3198564,218.5739725,89.80801385,390.7546083
2005,75,Stroke,788.5585822,336.2163158,1344.648214,326.8745532,139.7507971,556.1492119,224.0824843,95.95513144,380.7402295,238.5149833,98.3523672,416.7750712
2006,75,Stroke,792.0518106,338.6133668,1346.952532,329.1563907,141.1770197,558.1111328,228.142405,97.90460663,386.7230821,241.5561126,100.5314134,422.9866207
2007,75,Stroke,707.1401068,300.169077,1208.828953,292.6200038,124.5797003,498.9333453,201.1586674,85.68444897,342.8595303,212.8833067,87.6953027,376.343294
2008,75,Stroke,746.0984366,317.8411339,1269.065487,308.7810492,132.028461,523.6026834,211.8448757,90.52561061,359.3841494,222.9518066,93.50437031,392.7860262
2009,75,Stroke,721.6697476,306.8239878,1230.867519,302.4567526,129.0280201,514.3718868,206.1007856,87.94963122,350.4031116,216.7306306,90.00877965,381.3001189
2010,75,Stroke,695.3358858,293.5764973,1193.306167,293.3822001,124.4588463,501.5059111,203.6232374,86.38423005,348.0931703,214.292989,88.44811983,380.8862453
2011,75,Stroke,621.6009568,261.2066349,1072.592358,261.9021109,110.4865314,450.438106,181.8966635,76.76341411,312.7803743,191.1453384,78.58713451,343.4087727
2012,75,Stroke,649.3457256,271.402009,1125.300059,273.0999454,114.5952263,471.7332357,189.1239013,79.36621284,326.7121407,200.2303093,81.27252537,356.307169
2013,75,Stroke,639.6593535,267.3589418,1109.403927,271.5827634,113.8576439,469.8506638,187.9137976,78.85377578,324.9386183,198.1214779,80.516937,357.4359704
2014,75,Stroke,608.7785466,253.1086898,1064.687186,260.8308296,108.7888578,454.8050649,181.0078475,75.59959102,315.4719056,190.6348075,77.39021928,349.0069886
2015,75,Stroke,663.5558703,274.8982947,1160.942655,288.7752424,120.0277964,503.8557406,198.8893583,82.71219277,346.9265709,209.3856087,83.90368549,384.6675473
2016,75,Stroke,603.7995561,247.7057787,1065.642839,264.1003592,108.6785309,464.9284073,181.4280364,74.69632327,319.284061,191.4634214,75.58529911,355.3410185
2000,80,Stroke,1118.111176,464.7564141,1947.556519,358.7711349,149.6421821,623.6102056,218.1141704,91.0969539,378.4891305,275.5430854,106.8069257,487.2297334
2001,80,Stroke,1065.139953,441.8695899,1854.148252,344.4994539,143.4140207,598.3835674,210.5312099,87.7685794,365.1241108,264.8203646,103.0029431,470.383114
2002,80,Stroke,1078.35853,451.3716709,1864.8331,351.2390305,147.3833083,606.4747504,216.9938096,91.19933729,374.0031913,268.6858218,107.5983538,480.0557846
2003,80,Stroke,1125.106901,474.0931433,1936.004051,367.290844,155.0689651,631.203148,225.9104331,95.54286772,387.6357421,279.156146,112.9891425,502.0409875
2004,80,Stroke,1049.285857,440.0967276,1815.201191,345.3171971,145.1182837,596.5629785,210.0940677,88.42302626,362.4773335,261.4539639,105.09927,466.2435107
2005,80,Stroke,1086.795699,461.2623287,1864.310693,355.1410676,151.1137198,607.7482063,226.0141407,96.3176549,386.4350086,279.3377483,115.8799155,506.6252262
2006,80,Stroke,1093.903429,465.8130914,1870.195075,359.2398468,153.4397474,612.3924848,230.9794381,98.70565614,393.7452115,286.6394142,119.211618,505.2419023
2007,80,Stroke,976.1932434,412.7044387,1679.097507,319.4993558,135.4459598,548.0925164,203.5643595,86.36232877,349.1387837,250.6372696,102.8591846,446.886417
2008,80,Stroke,1034.307722,438.1078045,1775.304547,339.0078894,144.1114366,580.0267427,214.635201,91.23604764,367.3900149,264.9064969,109.0339674,477.4758214
2009,80,Stroke,998.7444556,421.9543799,1718.108885,331.708632,140.6257698,568.8108684,209.6142405,88.89019732,359.4483169,259.1553202,104.9795856,463.849746
2010,80,Stroke,963.2894768,404.8533215,1666.574902,322.0055874,135.9686185,554.7301712,206.5767739,87.19470036,356.1086845,256.54886,104.188093,460.0631337
2011,80,Stroke,864.4414541,361.2538528,1502.035418,288.5307155,121.0294208,499.5966053,185.7739344,77.97302166,321.6775111,228.6551577,93.243539,416.246802
2012,80,Stroke,899.4262332,373.6202891,1569.828443,300.1293521,125.1875192,521.9684809,192.7814435,80.42523619,335.3564144,238.2827938,95.92377471,432.4388474
2013,80,Stroke,888.2422019,368.3836196,1553.672082,299.4702453,124.6128768,522.3407267,191.2199902,79.66005337,333.3394863,236.9526732,94.51032113,433.0801567
2014,80,Stroke,849.8742062,351.8584941,1494.501968,289.0814918,120.0940205,506.9148213,185.404441,77.13952025,324.9149682,231.0116961,91.5982765,424.082213
2015,80,Stroke,918.833018,378.3677438,1617.983024,317.7449274,131.3052065,557.9099597,202.3846087,83.70183818,355.2160835,252.6489515,98.56007716,469.5604709
2016,80,Stroke,835.0603168,341.0444842,1480.90342,290.3269716,118.9536943,513.6196636,183.6676993,75.30780647,324.8013616,230.2552307,88.65793065,429.9595094
2000,85,Stroke,3144.765525,1316.889655,5453.228937,653.2829371,274.1570827,1130.732338,382.6684282,160.5209257,662.7478271,590.5947402,244.1125062,1075.936548
2001,85,Stroke,2905.494381,1217.795336,5042.223784,615.3147044,258.2742395,1066.395357,359.0941502,150.770643,622.2894579,551.9598479,229.1384626,1024.5128
2002,85,Stroke,2909.057094,1226.33934,5021.444641,620.3364964,261.7018437,1069.871471,363.8983008,153.6424799,627.2136024,557.9249894,230.6808226,983.5392705
2003,85,Stroke,3021.57431,1280.73904,5187.017428,645.0376387,273.5232963,1106.569883,377.8466603,160.381064,647.8510215,578.358162,238.8227876,1025.604619
2004,85,Stroke,2793.029072,1174.263824,4823.647053,601.645811,253.142358,1038.337275,349.9506175,147.3006795,603.8977724,534.4207099,221.247178,989.9077423
2005,85,Stroke,2878.505353,1217.34906,4943.463861,613.8655945,259.9515403,1052.727298,375.0027945,158.851035,643.1399857,572.6253885,238.9354284,1041.24427
